video,offset,abs_offset,num_segs,conf,mu,sigma,mu_var,sigma_var,abs_mu
148,18.0,18.0,32.0,238286.34620408295,11.296222707873754,648.1426774640972,0.0012949715248112665,0.0008633139315159966,11.296222707873754
629,18.0,18.0,32.0,7095.560915449762,-23.998023023587816,713.1629702895542,0.039523416382353425,0.02634894235812545,23.998023023587816
767,18.0,18.0,32.0,58594.24155772719,-0.5548666197779,638.6792412223831,0.00534431758221495,0.003562878986265813,0.5548666197779
799,18.0,18.0,32.0,222654.5369644959,24.590348561405023,668.5010891361634,0.0013436814680753975,0.0008957876461652182,24.590348561405023
1104,19.0,19.0,32.0,13487.805640440994,42.677953266054494,734.9948577820874,0.020174575059621655,0.0134497172263838,42.677953266054494
564,19.0,19.0,32.0,28555.620301610797,52.26825673390493,682.0089516770503,0.010269476893189872,0.00684631784774882,52.26825673390493
1194,19.0,19.0,32.0,528757.0918313498,23.655838524045578,638.4561343838121,0.0005924377532743761,0.00039495863912162324,23.655838524045578
585,20.0,20.0,32.0,351635.72926101036,24.575171401213577,678.7313524289833,0.0008379904861175233,0.0005586604353070652,24.575171401213577
1285,20.0,20.0,32.0,77157.84769095694,9.716810154902449,672.5596643560189,0.0038540653421203085,0.0025693775001334285,9.716810154902449
796,20.0,20.0,32.0,5900.503779059664,-50.61512028605294,730.9724376168498,0.04637029953162784,0.030913535738663636,50.61512028605294
875,21.0,21.0,32.0,443638.66768359666,25.235044879010996,657.4020578126685,0.0006857558862672023,0.0004571706169816888,25.235044879010996
600,21.0,21.0,32.0,128229.33774335247,25.640443093647228,654.2695090404162,0.002383888370777168,0.001589258930942185,25.640443093647228
1320,21.0,21.0,32.0,39958.73786278048,8.958654828422103,665.7135970046263,0.007518493111271269,0.005012323804931788,8.958654828422103
1174,21.0,21.0,32.0,21679.1432221552,-16.35649193020564,625.612663431312,0.014746275728616557,0.009830849727981707,16.35649193020564
636,21.0,21.0,32.0,319842.5174095824,30.097161993676867,622.6025134779404,0.0010043450212524096,0.0006695633280589073,30.097161993676867
233,21.0,21.0,32.0,127593.25636666488,11.706068319102531,641.2476168857637,0.002444423837044346,0.0016296161510820507,11.706068319102531
1173,21.0,21.0,32.0,172617.3303546969,10.58429923895533,587.8238197735853,0.0019710535318401582,0.0013140364991627432,10.58429923895533
366,21.0,21.0,32.0,106161.29326452123,6.522162615452405,644.3621569917136,0.0029237064680981816,0.0019491383922435467,6.522162615452405
742,22.0,22.0,32.0,38027.71349030814,36.95483003257785,646.731621125589,0.008132155730009468,0.005421436832722698,36.95483003257785
941,22.0,22.0,32.0,302819.75491536205,16.26135989520636,629.7006980797537,0.0010488457367937127,0.0006992304291219292,16.26135989520636
928,23.0,23.0,32.0,58487.649319566226,3.3033251190617188,671.9121322731928,0.005089244849331932,0.003392830544455678,3.3033251190617188
90,23.0,23.0,32.0,26418.73355672546,5.764203014629399,675.761453645898,0.011202748478508587,0.007468504465031117,5.764203014629399
1240,23.0,23.0,32.0,94103.87052119995,10.389704540978443,665.2162114649473,0.003194917768532341,0.0021299456024585256,10.389704540978443
292,23.0,23.0,32.0,51640.3579438897,35.24278757419499,666.5098739917312,0.005810776401430651,0.003873851144332435,35.24278757419499
575,23.0,23.0,32.0,34431.07267107303,18.76658730200165,690.1518083111,0.008416563656101307,0.005611041993574662,18.76658730200165
710,24.0,24.0,32.0,8104.811520614647,-37.45255974587117,748.7662788140344,0.032956478404319915,0.0219709864138966,37.45255974587117
677,24.0,24.0,32.0,185845.9400213126,10.08727161331832,638.7935884439083,0.0016846759235519923,0.0011231172572898308,10.08727161331832
829,24.0,24.0,32.0,38626.598160315494,3.1338877622312067,644.2243545349304,0.00803722997060416,0.005358159601538304,3.1338877622312067
1021,24.0,24.0,32.0,26215.56527409977,29.813418890536184,666.7243606179261,0.01144259285779751,0.007628394224117428,29.813418890536184
410,24.0,24.0,32.0,30132.85354889157,-2.899025133136408,642.3396329592777,0.010332966362391229,0.006888649324657511,2.899025133136408
581,24.0,24.0,32.0,114966.30034074563,1.8867819163937591,648.4858915185304,0.0026826184541584317,0.0017884166159193044,1.8867819163937591
303,24.0,24.0,32.0,11321.880743502072,-32.49666843721435,677.0391032485325,0.02609141706842526,0.017394278806077138,32.49666843721435
1177,25.0,25.0,32.0,7127.725039198265,-39.81653894848596,770.5949343768688,0.036412702090170695,0.02427514017179305,39.81653894848596
281,25.0,25.0,32.0,86049.7704754583,22.408272507268457,663.0065541408723,0.0035056007874887793,0.002337067714022897,22.408272507268457
1235,26.0,26.0,32.0,20635.31312378239,-14.763613364619662,677.9244373291386,0.01429676053625497,0.009531170996806851,14.763613364619662
888,26.0,26.0,32.0,17695.744294728665,3.5476045201065682,702.3339945173042,0.016092275972957,0.010728197416308899,3.5476045201065682
262,27.0,27.0,32.0,59328.711899233494,0.7990376959492091,644.8295338792443,0.00522781434243276,0.003485211352265162,0.7990376959492091
317,27.0,27.0,32.0,129658.52009379667,15.036556094803561,615.6578690309509,0.0025054716939119166,0.0016703141563719369,15.036556094803561
1318,27.0,27.0,32.0,18885.157772776554,0.7983462886743314,677.6831174624145,0.01562725546075129,0.010418173408838558,0.7983462886743314
901,27.0,27.0,32.0,455308.70705289615,24.46313633747255,631.7528471796219,0.0006953073691111549,0.00046353836087904474,24.46313633747255
821,28.0,28.0,32.0,110372.6063341775,13.170946511189001,596.5157346956962,0.003037713377545692,0.002025143020430937,13.170946511189001
775,28.0,28.0,32.0,52101.32030428112,56.35825972765311,722.640909565043,0.0053120080300211045,0.003541338884450803,56.35825972765311
340,28.0,28.0,32.0,11760.194406260296,-22.77012729531622,703.1543552398626,0.024186043159783815,0.016124032930648444,22.77012729531622
163,28.0,28.0,32.0,21216.246776571577,-2.590179019964937,656.0221375022905,0.014369542542793219,0.009579697662628443,2.590179019964937
17,28.0,28.0,32.0,67321.68369698702,15.595189918464063,669.8207691031653,0.0044352327664768845,0.002956822869519125,15.595189918464063
719,28.0,28.0,32.0,137219.5767595806,22.31308952850142,668.1986859602977,0.002181264357716327,0.00145417631924127,22.31308952850142
1257,28.0,28.0,32.0,71247.93534938997,39.60778647255658,670.210453462799,0.004188384219033378,0.0027922563538117237,39.60778647255658
1030,28.0,28.0,32.0,20886.772280927344,-2.7727331488846936,656.4575007243787,0.01458653199142222,0.009724365833780318,2.7727331488846936
254,29.0,29.0,32.0,110516.89690269128,44.45159130494329,619.2508875770061,0.0029223664654736315,0.0019482438829130978,44.45159130494329
845,29.0,29.0,32.0,277181.22151325585,38.6173954942122,593.1860309466542,0.0012163968200917378,0.0008109312458920648,38.6173954942122
248,29.0,29.0,32.0,28835.220693027037,6.658911987113097,649.2583732800988,0.010682899842721577,0.007121937567181231,6.658911987113097
368,30.0,30.0,32.0,39038.2528189396,19.010353492044032,709.305054321052,0.007222816289384488,0.004815211814975662,19.010353492044032
1159,30.0,30.0,32.0,20523.588501241913,20.15184972484205,767.4884706323395,0.012697108684627796,0.008464739080703838,20.15184972484205
373,30.0,30.0,32.0,119956.93562910748,40.12427401407115,642.2254786345991,0.00259607420309241,0.0017307164155687708,40.12427401407115
407,31.0,31.0,32.0,287245.53904721985,36.11804403460969,639.2861433887024,0.0010891342405441942,0.0007260894732665388,36.11804403460969
802,31.0,31.0,32.0,85099.17683386331,22.944046319992804,674.4430488122533,0.003484651521968099,0.0023231010284059483,22.944046319992804
1363,32.0,32.0,32.0,102980.97239242982,50.12135977901063,636.0702206250102,0.0030532892171652778,0.002035526366274818,50.12135977901063
1092,32.0,32.0,32.0,7794.477744729195,-28.135813697891063,691.1416428433793,0.037125807912835145,0.0247505370814011,28.135813697891063
753,32.0,32.0,32.0,21142.44688088961,9.944291647928482,688.2225498105141,0.01374503497400226,0.009163354559064215,9.944291647928482
902,32.0,32.0,32.0,58644.924335266915,15.54702075940666,680.5437778903571,0.00501122032762115,0.003340812597960651,15.54702075940666
468,32.0,32.0,32.0,14335.616326318752,79.40808851137486,694.9337183190362,0.020075678969728585,0.013383785748098627,79.40808851137486
35,32.0,32.0,32.0,25251.560085615394,4.230974969849404,665.8461426169677,0.011895094394734034,0.007930056551314676,4.230974969849404
80,33.0,33.0,32.0,108640.17409632588,25.692017191769224,620.9124307236813,0.002964894116112927,0.0019765962203092545,25.692017191769224
990,33.0,33.0,32.0,1201680.4558668707,26.858966703535707,587.3698086236153,0.00028335401983871274,0.00018890271132790312,26.858966703535707
1282,33.0,33.0,32.0,229460.94911087808,37.72161800390456,633.1254179757578,0.0013766751103412441,0.0009177832419257505,37.72161800390456
620,33.0,33.0,32.0,615774.8199635121,32.941269175496025,618.7060357187921,0.0005249569828687842,0.0003499713232387528,32.941269175496025
109,33.0,33.0,32.0,8599.40803936486,50.894024319765386,724.913227651171,0.03208303274851463,0.021388687742396235,50.894024319765386
508,33.0,33.0,32.0,25205.19847791102,7.926618954302253,631.1640096604667,0.012571805331073159,0.00838120722637117,7.926618954302253
1011,34.0,34.0,32.0,107229.91253233238,51.45634204580505,668.9993477887954,0.0027879716263297027,0.0018586479230798683,51.45634204580505
470,34.0,34.0,32.0,456543.63979532744,27.542232872249325,634.2643328089324,0.0006906808403853766,0.0004604539844501828,27.542232872249325
1326,34.0,34.0,32.0,8933.121904144902,11.4957521045581,750.1292679641766,0.02984630854759172,0.01989755533834927,11.4957521045581
880,34.0,34.0,32.0,329106.2668168797,26.062555292703095,684.2744442929542,0.0008881033798451983,0.0005920689145554608,26.062555292703095
156,34.0,34.0,32.0,1709574.176281106,37.70780518619735,635.3374369654157,0.0001841355315910342,0.00012275702991580362,37.70780518619735
922,34.0,34.0,32.0,12169.546143455664,-12.323023180370244,675.4667482033656,0.024330533921870318,0.016220356694561937,12.323023180370244
1136,35.0,35.0,32.0,1918916.5353809956,35.25618434575098,589.7204707277598,0.00017673709282157283,0.00011782474392811634,35.25618434575098
95,35.0,35.0,32.0,13184.824863213582,-19.742742753932777,716.6212386075943,0.021167323884094636,0.014111543163864457,19.742742753932777
1250,35.0,35.0,32.0,5567.491061555648,-46.55817036236034,708.7136613785474,0.05068735892019247,0.033791575405481354,46.55817036236034
31,35.0,35.0,32.0,21956.97716141528,-1.0951950524381306,677.9803812371184,0.01343508191389174,0.008956696737866882,1.0951950524381306
134,35.0,35.0,32.0,21752.698189843446,7.162072404413742,682.9799169553615,0.013461979597305775,0.008974655571994793,7.162072404413742
490,36.0,36.0,32.0,491508.6494576691,41.81162673420379,621.6319616571504,0.0006545841646524362,0.0004363894528703506,41.81162673420379
110,36.0,36.0,32.0,28346.18997399881,68.47569056930789,679.9524211030571,0.010376640665863822,0.0069177602493965965,68.47569056930789
399,36.0,36.0,32.0,74909.7625741424,51.795287589214446,685.5327254338218,0.0038946046984446965,0.0025964032858247586,51.795287589214446
1052,36.0,36.0,32.0,28771.30163201086,-2.223151502586344,691.3377986495415,0.010054956200411497,0.006703318562592155,2.223151502586344
1289,37.0,37.0,32.0,8598.986621224847,-26.100083920044142,736.4634996791511,0.03158140848716567,0.021054270440125943,26.100083920044142
530,37.0,37.0,32.0,60611.47440230299,53.53191066989136,596.378479773779,0.005532904618516782,0.003688603245079208,53.53191066989136
57,37.0,37.0,32.0,20812.14448666334,10.84057862505984,673.2941177994724,0.01427277248834428,0.009515179109655582,10.84057862505984
8,37.0,37.0,32.0,60019.3405950497,54.30464905223699,584.7392061361423,0.005698710069551416,0.0037991403101750956,54.30464905223699
540,38.0,38.0,32.0,33507.67541628694,14.7693700600261,641.1225397353294,0.009309892157917245,0.00620659401725963,14.7693700600261
612,38.0,38.0,32.0,224007.78931761687,44.41902379124279,582.5000471975384,0.00153274853839181,0.0010218322614342203,44.41902379124279
474,38.0,38.0,32.0,9966.231839636172,-10.181334536008153,685.1009564258052,0.02929169046248464,0.01952779761528832,10.181334536008153
1196,39.0,39.0,32.0,19525.71766298016,0.13536927974914983,695.0739032432183,0.014736420561820236,0.009824281382373604,0.13536927974914983
545,39.0,39.0,32.0,36699.041208521645,20.11860517612408,688.3123708737729,0.007917529723631642,0.005278353628271912,20.11860517612408
225,39.0,39.0,32.0,47181.246216269166,17.112107369297707,661.1126944037456,0.0064118756531339775,0.004274583937186502,17.112107369297707
1117,39.0,39.0,32.0,69443.15411203618,57.98902860900513,574.4236035171352,0.005013814711000204,0.003342543309252832,57.98902860900513
393,39.0,39.0,32.0,170967.35299678342,25.276751702041945,688.6118556123942,0.0016988002347895095,0.0011325336896464441,25.276751702041945
516,39.0,39.0,32.0,140614.3144204561,31.317063950428377,645.5418591405654,0.0022033122713288563,0.0014688747149420797,31.317063950428377
193,39.0,39.0,32.0,56342.17833967151,27.805840631797707,613.9900752663932,0.005781426524027059,0.0038542838980694387,27.805840631797707
41,39.0,39.0,32.0,946040.9718468614,40.94431645336565,582.9173294087043,0.0003626712119159441,0.00024178079126656307,40.94431645336565
971,40.0,40.0,32.0,359086.9782930752,33.99337578191509,571.5990668198427,0.0009744034840382564,0.0006496023646366442,33.99337578191509
140,40.0,40.0,32.0,37074.1278709564,10.052653293629836,692.8889937833808,0.0077856591966324485,0.005190439198517034,10.052653293629836
1245,40.0,40.0,32.0,26881.994312297033,72.64127861664896,643.8646508222848,0.011555105858731146,0.0077034039857370815,72.64127861664896
1005,41.0,41.0,32.0,5786.091087472712,-31.777972681876772,744.1362980915048,0.046450697530472825,0.030967135448870663,31.777972681876772
531,42.0,42.0,32.0,172308.9997222361,36.142280790619594,617.6012704147773,0.0018793767666318735,0.001252917778166424,36.142280790619594
947,42.0,42.0,32.0,615149.280197276,36.34428370040157,676.3859872749937,0.000480678695390206,0.0003204524790122175,36.34428370040157
686,42.0,42.0,32.0,121414.16662987367,48.463941266746176,662.8591964126075,0.0024850741190803665,0.0016567162220353657,48.463941266746176
967,42.0,42.0,32.0,12567.370465493113,1.7862094394938328,632.2226409172746,0.025171873092987584,0.016781245015331413,1.7862094394938328
942,43.0,43.0,32.0,36593.58362250971,37.55243036449765,685.4617833325716,0.007973367965990793,0.005315578751945711,37.55243036449765
158,43.0,43.0,32.0,63930.51625274504,29.666929089939966,627.5823648894894,0.0049848380445101405,0.003323225672505627,29.666929089939966
1212,43.0,43.0,32.0,8398.959282642365,6.4258550919234185,620.4646399904221,0.038378454660274196,0.025585648444525405,6.4258550919234185
824,43.0,43.0,32.0,94157.56138902981,36.748553603387016,632.4202527990014,0.003358683062229747,0.002239122324568453,36.748553603387016
1309,43.0,43.0,32.0,68916.74263648993,63.829628399079986,616.1910483040451,0.004709663393621516,0.0031397755471694534,63.829628399079986
116,43.0,43.0,32.0,87266.83266551676,50.37284748585922,679.4263653129202,0.0033731712202161907,0.0022487809915748857,50.37284748585922
264,43.0,43.0,32.0,42726.22664982704,30.15940273693616,721.6303772991107,0.0064866527429975375,0.004324435329816939,30.15940273693616
342,44.0,44.0,32.0,676736.2124241666,46.85576666821513,607.5223979075795,0.0004864612879619782,0.00032430750995241317,46.85576666821513
22,44.0,44.0,32.0,7387.271989669531,21.921293956458257,750.8663403896851,0.03605647528672318,0.024037651705153016,21.921293956458257
690,44.0,44.0,32.0,4392.086005463781,-45.71776537019802,747.9441935747182,0.06088214776191416,0.04058809600477245,45.71776537019802
1166,45.0,45.0,32.0,2729405.9037045757,44.13514336306424,598.2482215952241,0.00012248430797304807,8.165620891088724e-05,44.13514336306424
704,45.0,45.0,32.0,11767.055074989283,97.75622367290043,689.5690763395346,0.024648155895510792,0.016432104659773752,97.75622367290043
997,45.0,45.0,32.0,150621.43379269086,33.422608280123946,616.4924489108774,0.002153850010757744,0.0014358999608499949,33.422608280123946
457,45.0,45.0,32.0,11443.939570251952,2.1754169039858144,670.1785992650701,0.026077375723607566,0.017384938381606072,2.1754169039858144
1369,46.0,46.0,32.0,125437.65873736303,39.842066738291486,583.5576057178038,0.002732236712073873,0.0018214913532660691,39.842066738291486
938,46.0,46.0,32.0,11558.417465572584,52.206598969630804,724.0253200335695,0.02389889742200531,0.015932598125641982,52.206598969630804
184,47.0,47.0,32.0,26436.559830473863,73.6870026404181,724.1767704454073,0.010446732297078284,0.006964488358632689,73.6870026404181
125,47.0,47.0,32.0,50378.61599915587,25.426015138530335,688.8696908869591,0.005762974346193362,0.0038419819221613104,25.426015138530335
1131,48.0,48.0,32.0,25209.2235299862,83.00788404303603,606.5700658535751,0.01307945211958768,0.008719634852506165,83.00788404303603
592,48.0,48.0,32.0,210184.66822284478,38.024154701851245,635.3717330514286,0.0014976180731665505,0.0009984120741144387,38.024154701851245
401,48.0,48.0,32.0,16846.62366997976,12.889732246510569,720.2829233408797,0.01648215533084087,0.01098810052678476,12.889732246510569
315,48.0,48.0,32.0,833549.2813446504,54.844876258412235,605.4868781967978,0.0003962725398767972,0.000264181699149352,54.844876258412235
624,49.0,49.0,32.0,96841.36824894516,36.922976597971584,656.0200472630102,0.003148124996059548,0.002098750340753685,36.922976597971584
1202,49.0,49.0,32.0,37459.787719759166,29.51940385303498,698.1892872196626,0.0076470072661253075,0.005098004795599654,29.51940385303498
1204,49.0,49.0,32.0,31092.135747597844,23.257103305909066,590.4498726378899,0.010894226672387198,0.007262817292406501,23.257103305909066
177,49.0,49.0,32.0,32859.19511807517,21.696450835420684,647.571363736694,0.00939908200751285,0.00626605477007884,21.696450835420684
1067,49.0,49.0,32.0,8303.673704830011,8.45257975694883,717.9188154878036,0.0335493712081446,0.022366251814174138,8.45257975694883
776,50.0,50.0,32.0,20415377.99046463,51.54015646408928,590.7252450946237,1.6583914086414346e-05,1.1055944288423083e-05,51.54015646408928
750,50.0,50.0,32.0,34072.66556719183,26.826417247096877,690.4218730152903,0.008501769837829114,0.005667846459847418,26.826417247096877
224,50.0,50.0,32.0,76756.98807150619,37.64665956670592,602.1352173274838,0.004327310337447805,0.0028848735634407225,37.64665956670592
660,51.0,51.0,32.0,15011.573568000907,7.026279643344101,703.9063212753036,0.01892731070336598,0.012618211284938764,7.026279643344101
506,51.0,51.0,32.0,101872.49581707704,46.28940612500232,647.4368405797597,0.003032324265840159,0.002021549407232058,46.28940612500232
221,52.0,52.0,32.0,70202.8257038884,37.595992080441185,648.6160051810164,0.004392256978323508,0.002928171476889471,37.595992080441185
847,52.0,52.0,32.0,49626.14879375914,32.578930186639994,637.9780231191742,0.006317041118421557,0.004211360356138687,32.578930186639994
700,53.0,53.0,32.0,7067.8860064282735,-8.914455606274107,736.7391513257018,0.0384084436775287,0.025605623147414634,8.914455606274107
1133,53.0,53.0,32.0,7891.559846690456,79.70916462815401,760.6788714044407,0.03331699224929832,0.02221132990078776,79.70916462815401
71,54.0,54.0,32.0,26889.722505786052,19.131482206053384,669.2290080487486,0.011113962262753341,0.0074093071021837055,19.131482206053384
466,54.0,54.0,32.0,155371.55749279918,41.92659100042721,613.2594115921588,0.0020990087762172765,0.0013993394387541926,41.92659100042721
1342,54.0,54.0,32.0,26287.760092981443,14.619675385849705,738.3371835604755,0.01030437540697486,0.006869583042003498,14.619675385849705
595,54.0,54.0,32.0,286490.8892265193,48.42841365923583,682.6496306749864,0.0010226365732883026,0.000681757759102263,48.42841365923583
792,54.0,54.0,32.0,246729.56500121875,43.19144495270507,668.9365092126263,0.0012117803424862613,0.0008078536191431665,43.19144495270507
895,55.0,55.0,32.0,8463.469398734109,-6.53939901144083,698.0879031203112,0.03385099627672042,0.022567326683072254,6.53939901144083
1223,55.0,55.0,32.0,23709.88962284098,21.08364302613327,663.762649604622,0.012708305684411518,0.008472202045100637,21.08364302613327
1316,55.0,55.0,32.0,10599.350602379813,-1.139048004522907,691.1747371381643,0.02730001475515586,0.018200001518111106,1.139048004522907
1043,55.0,55.0,32.0,16505.01992149109,23.96343418338412,623.4883781786866,0.019435046325848068,0.012956695278654775,23.96343418338412
380,56.0,56.0,32.0,29663.98044296553,82.70217770987747,724.6597092752653,0.009303930425551688,0.006202620594365449,82.70217770987747
48,56.0,56.0,32.0,44569.582511739274,57.81979924330404,655.5144214437071,0.0068455631151799895,0.004563708957730655,57.81979924330404
551,56.0,56.0,32.0,52258.72323075974,34.21113008706237,625.3527269943072,0.006119925743900274,0.004079950160485822,34.21113008706237
289,56.0,56.0,32.0,1067.097786610252,68.88256055298207,838.3003121271762,0.22357649770995028,0.14905098968988967,68.88256055298207
412,57.0,57.0,32.0,117161.5305405362,53.69948574307192,619.6464906738853,0.0027548690807681904,0.0018365794777701469,53.69948574307192
1322,57.0,57.0,32.0,9428.771595004377,11.42604182337501,661.5044902921379,0.032065800314963096,0.021377199271357866,11.42604182337501
760,58.0,58.0,32.0,105750.07931175566,48.326017583028914,660.8122859996316,0.002862010251211425,0.0019080069662458763,48.326017583028914
864,58.0,58.0,32.0,12328.319975696857,12.04942166838544,662.4698277596934,0.024488376559469085,0.016325580170130347,12.04942166838544
668,59.0,59.0,32.0,6938.644703376231,-5.628681958692477,663.2876869177022,0.04345636645962915,0.028970947739870644,5.628681958692477
192,59.0,59.0,32.0,18803.672999885162,31.627873382677947,571.6601624802678,0.018605844078923905,0.012403893745457003,31.627873382677947
1142,59.0,59.0,32.0,91944.04274147091,41.48833151111455,609.622880541523,0.0035681667455172215,0.0023787780506669257,41.48833151111455
403,59.0,59.0,32.0,37250.38894354291,58.15612350455772,696.48988869682,0.007708757216850561,0.0051391713431212915,58.15612350455772
546,59.0,59.0,32.0,82356.06144620343,64.54569081615266,685.9626194753524,0.0035402503678661768,0.0023601669133610187,64.54569081615266
47,60.0,60.0,32.0,7325.855591450538,-5.086960001009923,683.5549606592123,0.03993909343679128,0.02662605988714614,5.086960001009923
1302,60.0,60.0,32.0,360751.56777192495,56.090528341138906,655.0189130879234,0.0008463849424526648,0.0005642566670973402,56.090528341138906
425,60.0,60.0,32.0,181833.72170965557,64.75799795396657,594.8243326676721,0.0018491274335711053,0.0012327517864781333,64.75799795396657
528,60.0,60.0,32.0,19423.89486816464,17.878917834423007,674.0541095183155,0.015275622456813277,0.010183751470185456,17.878917834423007
53,60.0,60.0,32.0,7041.575039735275,124.40160720610702,700.0980831783004,0.04056965320409666,0.027046437284318513,124.40160720610702
60,60.0,60.0,32.0,7372.403974296981,21.672313166100594,692.6521972388921,0.03916567852454673,0.026110450576995226,21.672313166100594
467,62.0,62.0,32.0,4552.224324540002,0.5824007132532727,640.5923770796301,0.06858427849699768,0.045722861246460696,0.5824007132532727
112,63.0,63.0,32.0,302140.31538169994,65.11905510763292,646.5757561679269,0.0010237688260578196,0.0006825125885637737,65.11905510763292
1229,64.0,64.0,32.0,70573.19645995594,45.69794780820413,588.9542255046117,0.004811812160159163,0.003207874654878879,45.69794780820413
1359,64.0,64.0,32.0,30974.52084944692,49.838990320448,662.8146552121103,0.009741667368248969,0.006494445101355988,49.838990320448
641,64.0,64.0,32.0,52017.37019006727,46.36391986295719,651.5542725743117,0.0059010732638084705,0.003934048581322356,46.36391986295719
201,64.0,64.0,32.0,1671956.916515559,60.847810199086176,634.6720461996198,0.00018847577726006012,0.00012565052026352965,60.847810199086176
570,64.0,64.0,32.0,33835.01841043147,59.95344288474011,652.9547469237187,0.009052749331548152,0.006035166635912917,59.95344288474011
185,64.0,64.0,32.0,97192.1146262547,73.74060481805932,620.7924667569281,0.0033147633336920927,0.002209842420323477,73.74060481805932
477,65.0,65.0,32.0,46460.73958465301,44.96537830299368,671.3500449353974,0.006412019796284558,0.004274680011959597,44.96537830299368
1276,65.0,65.0,32.0,3961.8201137514548,49.81987882294534,760.5576780643611,0.06637477900446505,0.04424984788451987,49.81987882294534
1107,65.0,65.0,32.0,54469.427440522435,43.498962566431544,651.9529244382524,0.0056319779747585,0.0037546521200142987,43.498962566431544
283,66.0,66.0,32.0,10555.38464491476,10.04075863625527,697.091824989136,0.02718103201580763,0.018120682634241502,10.04075863625527
485,66.0,66.0,32.0,63281.52957672604,42.87437820538691,668.882271963654,0.004725016638389874,0.0031500111910332234,42.87437820538691
768,66.0,66.0,32.0,16171.41359352551,24.31596685411078,685.3556899536505,0.018045378191342373,0.012030252933782886,24.31596685411078
93,67.0,67.0,32.0,88194.90067520062,57.35237951460845,679.2862503775463,0.003338364059794697,0.0022255765174916753,57.35237951460845
349,68.0,68.0,32.0,14276.908728216356,33.97877642255408,710.9485595753132,0.01970414677693803,0.013136097573553312,33.97877642255408
1295,68.0,68.0,32.0,27861.237305611878,56.857413318045744,627.1835399941413,0.011445504600071663,0.007630336758593331,56.857413318045744
1238,68.0,68.0,32.0,64980.01724707279,70.72189116711365,693.4892561996202,0.004438236453461823,0.0029588244769522356,70.72189116711365
653,68.0,68.0,32.0,23928.614213438854,101.5457631976936,640.1410612168595,0.013056800316295143,0.008704533620843618,101.5457631976936
834,69.0,69.0,32.0,38146.61083665234,47.5136816079818,663.2009751925946,0.007905491585044734,0.005270328083032598,47.5136816079818
341,69.0,69.0,32.0,28002.629923738532,46.02812110424469,672.760251902028,0.010616242988138333,0.007077494479247977,46.02812110424469
164,69.0,69.0,32.0,29042.214136127397,41.36111649204652,671.3787118907159,0.010257291690645817,0.006838194199167264,41.36111649204652
1366,69.0,69.0,32.0,184083.31640592232,66.96266236204671,613.8697516495295,0.0017698617020055914,0.0011799079807531523,66.96266236204671
143,70.0,70.0,32.0,1525339.2050748745,64.81933021207853,597.6866786088589,0.00021937644099142124,0.00014625096397619415,64.81933021207853
381,70.0,70.0,32.0,1928.2535555505092,-37.54573412669157,716.5632404654191,0.144747586011532,0.09649840047571884,37.54573412669157
1297,70.0,70.0,32.0,27269.47474626187,40.16405009605827,666.7875057118198,0.010999318288131393,0.007332879415626994,40.16405009605827
1222,71.0,71.0,32.0,46302.87652013578,46.03902882682153,650.3995324276109,0.006641127273400925,0.004427417880596763,46.03902882682153
927,72.0,72.0,32.0,34865.72285879458,60.42432871658061,632.9462180924893,0.009062844171256877,0.006041896256575948,60.42432871658061
1056,72.0,72.0,32.0,8747.50760585236,17.318152745981724,722.2678420611202,0.031655369552207616,0.02110358636389453,17.318152745981724
92,73.0,73.0,32.0,18623.174254526773,41.13383283983578,630.8907871216485,0.017022451414148303,0.01134830148044847,41.13383283983578
698,73.0,73.0,32.0,50437.904265205296,80.7986838251586,643.7409896106941,0.006159731748045684,0.00410648798398067,80.7986838251586
20,73.0,73.0,32.0,44924.37992849716,59.545496925900785,585.476527366559,0.007603935353811941,0.005069290119126791,59.545496925900785
725,73.0,73.0,32.0,84207.48994340072,71.44236382997246,703.5101542601972,0.0033760502586853073,0.0022507004109364945,71.44236382997246
321,74.0,74.0,32.0,3707.776448901574,-17.255763925322334,696.0246984720591,0.07749823349528381,0.051665509702374025,17.255763925322334
388,75.0,75.0,32.0,235214.14477077697,67.1592331124665,610.4187375324678,0.0013929601893931205,0.0009286401312097345,67.1592331124665
1277,75.0,75.0,32.0,70935.89653043251,85.7492055029743,695.8437155255273,0.004051839411232515,0.002701226391190984,85.7492055029743
104,75.0,75.0,32.0,59913.8937996606,70.66210044422769,658.2895746713901,0.005070904985445868,0.0033806033418399962,70.66210044422769
535,75.0,75.0,32.0,17953.77835439205,48.10092625947157,686.5621286211699,0.016225358174424998,0.010816905859402998,48.10092625947157
1032,76.0,76.0,32.0,338985.88578809047,71.3501915062206,603.1982235165204,0.000978111411515015,0.000652074278473155,71.3501915062206
105,76.0,76.0,32.0,21373.150131317703,52.91926391491915,676.5765521265968,0.013830711323374642,0.009220474780298625,52.91926391491915
605,76.0,76.0,32.0,108857.23715667642,66.8810655166728,641.6460443367516,0.002863367998376888,0.0019089119754728612,66.8810655166728
697,77.0,77.0,32.0,47059.63507531371,104.88815599419563,634.3665041578952,0.006699481578344578,0.004466321407339918,104.88815599419563
1198,77.0,77.0,32.0,11291.652658904051,32.18823000334848,696.6639820696869,0.025424307198773064,0.01694953575048076,32.18823000334848
814,78.0,78.0,32.0,39121.25166607916,64.15733469634982,689.2895195286815,0.007416783110098954,0.004944522060413117,64.15733469634982
